date,n_contracts,near_rate,near_contract,far_rate,far_contract,terminal_rate,terminal_contract,terminal_maturity,peak_rate,peak_contract,peak_maturity,curve_slope_bp,mid_mean_rate,z6_rate,m7_rate,near_rate_chg,far_rate_chg,terminal_rate_chg,peak_rate_chg,mid_mean_chg,z6_m7_spread,curve_move_bp,curve_move_5d_vol,curve_move_20d_vol,curve_move_5d_sum,curve_move_20d_sum
2022-09-15,34,2.465000,SR3_N22,3.410000,SR3_Z29,2.465000,SR3_N22,2022-07-01,4.400000,SR3_H23,2023-03-01,94.500000,3.425476,3.130000,3.180000,0.000000,0.080000,0.000000,0.075000,0.083095,-0.050000,4.000000,2.416415,6.971898,5.750000,53.375000
2022-09-16,34,2.455000,SR3_N22,3.435000,SR3_Z29,2.455000,SR3_N22,2022-07-01,4.345000,SR3_H23,2023-03-01,98.000000,3.397143,3.130000,3.190000,-0.010000,0.025000,-0.010000,-0.055000,-0.028333,-0.060000,0.750000,2.392044,6.947557,6.125000,54.625000
2022-09-19,34,2.467500,SR3_N22,3.440000,SR3_Z29,2.467500,SR3_N22,2022-07-01,4.420000,SR3_H23,2023-03-01,97.250000,3.460238,3.170000,3.215000,0.012500,0.005000,0.012500,0.075000,0.063095,-0.045000,0.875000,2.144032,6.908126,3.875000,49.250000
2022-09-20,34,2.460000,SR3_N22,3.530000,SR3_Z29,2.460000,SR3_N22,2022-07-01,4.435000,SR3_H23,2023-03-01,107.000000,3.527857,3.255000,3.305000,-0.007500,0.090000,-0.007500,0.015000,0.067619,-0.050000,4.125000,2.565699,6.907043,7.750000,52.500000
2022-09-21,34,2.445000,SR3_N22,3.445000,SR3_Z29,2.445000,SR3_N22,2022-07-01,4.495000,SR3_H23,2023-03-01,100.000000,3.490714,3.165000,3.215000,-0.015000,-0.085000,-0.015000,0.060000,-0.037143,-0.050000,-5.000000,3.702406,7.104469,4.750000,46.875000
2022-09-22,34,2.440000,SR3_N22,3.620000,SR3_Z29,2.440000,SR3_N22,2022-07-01,4.635000,SR3_H23,2023-03-01,118.000000,3.682143,3.375000,3.405000,-0.005000,0.175000,-0.005000,0.140000,0.191429,-0.030000,8.500000,4.961886,7.228473,9.250000,51.250000
2022-09-23,34,2.445000,SR3_N22,3.475000,SR3_Z29,2.445000,SR3_N22,2022-07-01,4.680000,SR3_H23,2023-03-01,103.000000,3.716667,3.355000,3.370000,0.005000,-0.145000,0.005000,0.045000,0.034524,-0.015000,-7.000000,6.394944,7.377118,1.500000,48.750000
2022-09-26,34,2.447500,SR3_N22,3.655000,SR3_Z29,2.447500,SR3_N22,2022-07-01,4.635000,SR3_M23,2023-06-01,120.750000,3.885238,3.580000,3.585000,0.002500,0.180000,0.002500,-0.045000,0.168571,-0.005000,9.125000,7.541862,7.510836,9.750000,57.250000
2022-09-27,34,2.440000,SR3_N22,3.780000,SR3_Z29,2.440000,SR3_N22,2022-07-01,4.510000,SR3_H23,2023-03-01,134.000000,3.904048,3.660000,3.680000,-0.007500,0.125000,-0.007500,-0.125000,0.018810,-0.020000,5.875000,7.706835,7.518232,11.500000,57.625000
2022-09-28,34,2.435000,SR3_N22,3.650000,SR3_Z29,2.435000,SR3_N22,2022-07-01,4.355000,SR3_H23,2023-03-01,121.500000,3.668333,3.440000,3.485000,-0.005000,-0.130000,-0.005000,-0.155000,-0.235715,-0.045000,-6.750000,8.148332,7.691053,9.750000,54.500000
2022-09-29,34,2.437500,SR3_N22,3.700000,SR3_Z29,2.437500,SR3_N22,2022-07-01,4.395000,SR3_H23,2023-03-01,126.250000,3.717857,3.485000,3.530000,0.002500,0.050000,0.002500,0.040000,0.049524,-0.045000,2.625000,7.352402,5.374067,3.875000,31.000000
2022-09-30,33,2.832500,SR3_Q22,3.760000,SR3_Z29,2.832500,SR3_Q22,2022-08-01,4.420000,SR3_H23,2023-03-01,92.750000,3.755500,3.575000,3.615000,0.395000,0.060000,0.395000,0.025000,0.037643,-0.040000,22.750000,10.743239,6.988698,33.625000,44.375000
2022-10-03,33,2.840000,SR3_Q22,3.610000,SR3_Z29,2.840000,SR3_Q22,2022-08-01,4.380000,SR3_H23,2023-03-01,77.000000,3.598000,3.375000,3.430000,0.007500,-0.150000,0.007500,-0.040000,-0.157500,-0.055000,-7.125000,12.195478,7.217144,17.375000,40.000000
2022-10-04,33,2.850000,SR3_Q22,3.540000,SR3_Z29,2.850000,SR3_Q22,2022-08-01,4.425000,SR3_H23,2023-03-01,69.000000,3.509250,3.260000,3.325000,0.010000,-0.070000,0.010000,0.045000,-0.088750,-0.065000,-3.000000,12.402936,7.073277,8.500000,27.500000
2022-10-05,33,2.850000,SR3_Q22,3.675000,SR3_Z29,2.850000,SR3_Q22,2022-08-01,4.440000,SR3_H23,2023-03-01,82.500000,3.660750,3.450000,3.505000,0.000000,0.135000,0.000000,0.015000,0.151500,-0.055000,6.750000,11.543193,6.923676,22.000000,40.625000
2022-10-06,33,2.852500,SR3_Q22,3.720000,SR3_Z29,2.852500,SR3_Q22,2022-08-01,4.510000,SR3_H23,2023-03-01,86.750000,3.738250,3.515000,3.565000,0.002500,0.045000,0.002500,0.070000,0.077500,-0.050000,2.375000,11.553341,6.923676,21.750000,40.625000
2022-10-07,33,2.855000,SR3_Q22,3.765000,SR3_Z29,2.855000,SR3_Q22,2022-08-01,4.615000,SR3_H23,2023-03-01,91.000000,3.807250,3.575000,3.615000,0.002500,0.045000,0.002500,0.105000,0.069000,-0.040000,2.375000,5.390530,6.912931,1.375000,42.625000
2022-10-10,33,2.852500,SR3_Q22,3.865000,SR3_Z29,2.852500,SR3_Q22,2022-08-01,4.665000,SR3_H23,2023-03-01,101.250000,3.862250,3.645000,3.700000,-0.002500,0.100000,-0.002500,0.050000,0.055000,-0.055000,4.875000,3.668489,6.937204,13.375000,44.375000
2022-10-11,33,2.855000,SR3_Q22,3.815000,SR3_Z29,2.855000,SR3_Q22,2022-08-01,4.635000,SR3_H23,2023-03-01,96.000000,3.840250,3.610000,3.655000,0.002500,-0.050000,0.002500,-0.030000,-0.022000,-0.045000,-2.375000,3.429650,7.000952,14.000000,41.750000
2022-10-12,33,2.855000,SR3_Q22,3.775000,SR3_Z29,2.855000,SR3_Q22,2022-08-01,4.625000,SR3_H23,2023-03-01,92.000000,3.786750,3.565000,3.615000,0.000000,-0.040000,0.000000,-0.010000,-0.053500,-0.050000,-2.000000,3.129497,7.000952,5.250000,41.750000
2022-10-13,33,2.860000,SR3_Q22,3.765000,SR3_Z29,2.860000,SR3_Q22,2022-08-01,4.845000,SR3_H23,2023-03-01,90.500000,3.836750,3.555000,3.600000,0.005000,-0.010000,0.005000,0.220000,0.050000,-0.045000,-0.250000,3.071288,7.004345,2.625000,37.500000
2022-10-14,34,2.857500,SR3_Q22,3.810000,SR3_Z29,2.857500,SR3_Q22,2022-08-01,4.985000,SR3_F23,2023-01-01,95.250000,3.943810,3.600000,3.645000,-0.002500,0.045000,-0.002500,0.140000,0.107060,-0.045000,2.125000,3.035467,6.999468,2.375000,38.875000
2022-10-17,34,2.852500,SR3_Q22,3.825000,SR3_Z29,2.852500,SR3_Q22,2022-08-01,4.970000,SR3_F23,2023-01-01,97.250000,3.914048,3.585000,3.640000,-0.005000,0.015000,-0.005000,-0.015000,-0.029762,-0.055000,0.500000,1.848564,7.002983,-2.000000,38.500000
2022-10-18,34,2.852500,SR3_Q22,3.805000,SR3_Z29,2.852500,SR3_Q22,2022-08-01,4.870000,SR3_H23,2023-03-01,95.250000,3.891905,3.565000,3.620000,0.000000,-0.020000,0.000000,-0.100000,-0.022143,-0.055000,-1.000000,1.561249,7.012005,-0.625000,33.375000
2022-10-19,34,2.860000,SR3_Q22,3.930000,SR3_Z29,2.860000,SR3_Q22,2022-08-01,4.945000,SR3_H23,2023-03-01,107.000000,4.031905,3.710000,3.760000,0.007500,0.125000,0.007500,0.075000,0.140000,-0.050000,6.625000,3.038040,6.911208,8.000000,45.000000
2022-10-20,34,2.862500,SR3_Q22,4.035000,SR3_Z29,2.862500,SR3_Q22,2022-08-01,4.980000,SR3_H23,2023-03-01,117.250000,4.152143,3.840000,3.885000,0.002500,0.105000,0.002500,0.035000,0.120238,-0.045000,5.375000,3.217870,6.796849,13.625000,41.875000
2022-10-21,34,2.850000,SR3_Q22,4.100000,SR3_Z29,2.850000,SR3_Q22,2022-08-01,4.850000,SR3_H23,2023-03-01,125.000000,4.064286,3.800000,3.865000,-0.012500,0.065000,-0.012500,-0.130000,-0.087857,-0.065000,2.625000,3.202294,6.451030,14.125000,51.500000
2022-10-24,34,2.862500,SR3_Q22,4.150000,SR3_Z29,2.862500,SR3_Q22,2022-08-01,4.900000,SR3_H23,2023-03-01,128.750000,4.074524,3.840000,3.910000,0.012500,0.050000,0.012500,0.050000,0.010238,-0.070000,3.125000,2.929377,6.267292,16.750000,45.500000
2022-10-25,34,2.850000,SR3_Q22,4.010000,SR3_Z29,2.850000,SR3_Q22,2022-08-01,4.890000,SR3_H23,2023-03-01,116.000000,3.980476,3.700000,3.770000,-0.012500,-0.140000,-0.012500,-0.010000,-0.094048,-0.070000,-7.625000,5.636377,6.578424,10.125000,32.000000
2022-10-26,34,2.847500,SR3_Q22,3.920000,SR3_Z29,2.847500,SR3_Q22,2022-08-01,4.825000,SR3_H23,2023-03-01,107.250000,3.900714,3.615000,3.685000,-0.002500,-0.090000,-0.002500,-0.065000,-0.079762,-0.070000,-4.625000,5.586255,6.452416,-1.125000,34.125000
2022-10-27,34,2.822500,SR3_Q22,3.860000,SR3_Z29,2.822500,SR3_Q22,2022-08-01,4.785000,SR3_H23,2023-03-01,103.750000,3.806429,3.540000,3.615000,-0.025000,-0.060000,-0.025000,-0.040000,-0.094285,-0.075000,-4.250000,4.773298,6.582710,-10.750000,27.250000
2022-10-28,34,2.855000,SR3_Q22,3.955000,SR3_Z29,2.855000,SR3_Q22,2022-08-01,4.875000,SR3_H23,2023-03-01,110.000000,3.926190,3.655000,3.720000,0.032500,0.095000,0.032500,0.090000,0.119761,-0.065000,6.375000,5.877925,4.458005,-7.000000,10.875000
2022-10-31,33,3.475000,SR3_U22,3.985000,SR3_Z29,3.475000,SR3_U22,2022-09-01,4.940000,SR3_H23,2023-03-01,51.000000,3.929500,3.690000,3.755000,0.620000,0.030000,0.620000,0.065000,0.003310,-0.065000,32.500000,16.540528,8.148256,22.375000,50.500000
2022-11-01,33,3.477500,SR3_U22,3.945000,SR3_Z29,3.477500,SR3_U22,2022-09-01,5.005000,SR3_H23,2023-03-01,46.750000,3.942250,3.685000,3.740000,0.002500,-0.040000,0.002500,0.065000,0.012750,-0.055000,-1.875000,15.665697,8.111910,28.125000,51.625000
2022-11-02,33,3.480000,SR3_U22,3.925000,SR3_Z29,3.480000,SR3_U22,2022-09-01,5.020000,SR3_H23,2023-03-01,44.500000,3.956250,3.655000,3.715000,0.002500,-0.020000,0.002500,0.015000,0.014000,-0.060000,-0.875000,15.133004,8.084810,31.875000,44.000000
2022-11-03,33,3.482500,SR3_U22,3.930000,SR3_Z29,3.482500,SR3_U22,2022-09-01,5.125000,SR3_M23,2023-06-01,44.750000,4.037000,3.700000,3.745000,0.002500,0.005000,0.002500,0.105000,0.080750,-0.045000,0.375000,14.446994,8.094894,36.500000,42.000000
2022-11-04,33,3.477500,SR3_U22,3.960000,SR3_Z29,3.477500,SR3_U22,2022-09-01,5.060000,SR3_M23,2023-06-01,48.250000,4.019500,3.715000,3.765000,-0.005000,0.030000,-0.005000,-0.065000,-0.017500,-0.050000,1.250000,14.708469,8.096791,31.375000,40.875000
2022-11-07,33,3.480000,SR3_U22,3.975000,SR3_Z29,3.480000,SR3_U22,2022-09-01,5.110000,SR3_M23,2023-06-01,49.500000,4.057000,3.730000,3.775000,0.002500,0.015000,0.002500,0.050000,0.037500,-0.045000,0.875000,1.297835,8.072541,-0.250000,36.875000
2022-11-08,33,3.475000,SR3_U22,3.890000,SR3_Z29,3.475000,SR3_U22,2022-09-01,5.060000,SR3_M23,2023-06-01,41.500000,3.968500,3.625000,3.670000,-0.005000,-0.085000,-0.005000,-0.050000,-0.088500,-0.045000,-4.500000,2.336196,8.144652,-2.875000,34.750000
2022-11-09,33,3.475000,SR3_U22,3.930000,SR3_Z29,3.475000,SR3_U22,2022-09-01,5.035000,SR3_M23,2023-06-01,45.500000,3.933250,3.620000,3.675000,0.000000,0.040000,0.000000,-0.025000,-0.035250,-0.055000,2.000000,2.584509,8.097017,0.000000,38.750000
2022-11-10,33,3.472500,SR3_U22,3.635000,SR3_Z29,3.240000,SR3_Z25,2025-12-01,4.845000,SR3_H23,2023-03-01,16.250000,3.593000,3.305000,3.375000,-0.002500,-0.295000,-0.235000,-0.190000,-0.340250,-0.070000,-14.875000,7.094562,8.923217,-15.250000,24.125000
2022-11-11,33,3.472500,SR3_U22,3.625000,SR3_Z29,3.200000,SR3_Z25,2025-12-01,4.855000,SR3_H23,2023-03-01,15.250000,3.570750,3.275000,3.350000,0.000000,-0.010000,-0.040000,0.010000,-0.022250,-0.075000,-0.500000,6.868975,8.928296,-17.000000,21.500000
2022-11-14,34,3.472500,SR3_U22,3.675000,SR3_Z29,3.245000,SR3_Z25,2025-12-01,4.890000,SR3_H23,2023-03-01,20.250000,3.685714,3.325000,3.400000,0.000000,0.050000,0.045000,0.035000,0.114964,-0.075000,2.500000,7.154326,8.932716,-15.375000,23.500000
2022-11-15,34,3.475000,SR3_U22,3.600000,SR3_Z29,3.155000,SR3_Z25,2025-12-01,4.865000,SR3_M23,2023-06-01,12.500000,3.595714,3.250000,3.325000,0.002500,-0.075000,-0.090000,-0.025000,-0.090000,-0.075000,-3.625000,7.121381,8.985485,-14.500000,20.875000
2022-11-16,34,3.475000,SR3_U22,3.475000,SR3_Z29,3.040000,SR3_Z25,2025-12-01,4.880000,SR3_M23,2023-06-01,0.000000,3.517619,3.125000,3.200000,0.000000,-0.125000,-0.115000,0.015000,-0.078095,-0.075000,-6.250000,6.641842,9.025694,-22.750000,8.000000
2022-11-17,34,3.477500,SR3_U22,3.530000,SR3_Z29,3.115000,SR3_Z25,2025-12-01,4.950000,SR3_M23,2023-06-01,5.250000,3.602857,3.185000,3.255000,0.002500,0.055000,0.075000,0.070000,0.085238,-0.070000,2.875000,3.936012,8.970309,-5.000000,5.500000
2022-11-18,34,3.477500,SR3_U22,3.600000,SR3_Z29,3.195000,SR3_Z25,2025-12-01,5.025000,SR3_M23,2023-06-01,12.250000,3.683095,3.260000,3.325000,0.000000,0.070000,0.080000,0.075000,0.080238,-0.065000,3.500000,4.437588,8.984496,-1.000000,6.375000
2022-11-21,34,3.482500,SR3_U22,3.580000,SR3_Z29,3.220000,SR3_Z25,2025-12-01,5.050000,SR3_M23,2023-06-01,9.750000,3.698333,3.265000,3.325000,0.005000,-0.020000,0.025000,0.025000,0.015238,-0.060000,-0.750000,4.173390,8.962550,-4.250000,2.500000
2022-11-22,34,3.482500,SR3_U22,3.480000,SR3_Z29,3.140000,SR3_Z25,2025-12-01,5.065000,SR3_M23,2023-06-01,-0.250000,3.620000,3.185000,3.230000,0.000000,-0.100000,-0.080000,0.015000,-0.078333,-0.045000,-5.000000,4.438820,8.861737,-5.625000,5.125000
2022-11-23,34,3.482500,SR3_U22,3.410000,SR3_Z29,3.100000,SR3_Z25,2025-12-01,5.015000,SR3_M23,2023-06-01,-7.250000,3.575000,3.115000,3.160000,0.000000,-0.070000,-0.040000,-0.050000,-0.045000,-0.045000,-3.500000,3.764140,8.832645,-2.875000,6.250000
2022-11-25,34,3.480000,SR3_U22,3.395000,SR3_Z29,3.080000,SR3_Z25,2025-12-01,5.000000,SR3_M23,2023-06-01,-8.500000,3.566190,3.095000,3.140000,-0.002500,-0.015000,-0.020000,-0.015000,-0.008810,-0.045000,-0.875000,3.242299,8.772928,-6.625000,9.625000
2022-11-28,34,3.477500,SR3_U22,3.380000,SR3_Z29,3.075000,SR3_Z25,2025-12-01,4.990000,SR3_M23,2023-06-01,-9.750000,3.560238,3.085000,3.130000,-0.002500,-0.015000,-0.005000,-0.010000,-0.005952,-0.045000,-0.875000,1.945749,8.665710,-11.000000,2.375000
2022-11-29,34,3.475000,SR3_U22,3.425000,SR3_Z29,3.085000,SR3_Z25,2025-12-01,4.995000,SR3_M23,2023-06-01,-5.000000,3.576190,3.115000,3.165000,-0.002500,0.045000,0.010000,0.005000,0.015952,-0.050000,2.125000,2.742889,4.206159,-8.125000,-28.000000
2022-11-30,34,3.475000,SR3_U22,3.395000,SR3_Z29,2.995000,SR3_Z25,2025-12-01,4.915000,SR3_H23,2023-03-01,-8.000000,3.482143,3.050000,3.115000,0.000000,-0.030000,-0.090000,-0.080000,-0.094047,-0.065000,-1.500000,2.016727,4.204766,-4.625000,-27.625000
2022-12-01,33,3.877500,SR3_V22,3.235000,SR3_Z29,2.830000,SR3_Z25,2025-12-01,4.840000,SR3_H23,2023-03-01,-64.250000,3.262000,2.890000,2.955000,0.402500,-0.160000,-0.165000,-0.075000,-0.220143,-0.065000,12.125000,5.725218,5.179075,11.000000,-14.625000
2022-12-02,33,3.880000,SR3_V22,3.190000,SR3_Z29,2.760000,SR3_Z25,2025-12-01,4.885000,SR3_H23,2023-03-01,-69.000000,3.229250,2.835000,2.910000,0.002500,-0.045000,-0.070000,0.045000,-0.032750,-0.075000,-2.125000,5.917136,5.181139,9.750000,-17.125000
2022-12-05,33,3.880000,SR3_V22,3.290000,SR3_Z29,2.895000,SR3_Z25,2025-12-01,4.980000,SR3_M23,2023-06-01,-59.000000,3.358250,2.955000,3.020000,0.000000,0.100000,0.135000,0.095000,0.129000,-0.065000,5.000000,5.798033,5.327170,15.625000,-13.375000
2022-12-06,33,3.875000,SR3_V22,3.195000,SR3_Z29,2.825000,SR3_Z25,2025-12-01,4.940000,SR3_M23,2023-06-01,-68.000000,3.291750,2.870000,2.930000,-0.005000,-0.095000,-0.070000,-0.040000,-0.066500,-0.060000,-5.000000,6.879885,5.399059,8.500000,-19.250000
2022-12-07,33,3.875000,SR3_V22,3.085000,SR3_Z29,2.720000,SR3_Z25,2025-12-01,4.885000,SR3_H23,2023-03-01,-79.000000,3.181750,2.760000,2.820000,0.000000,-0.110000,-0.105000,-0.055000,-0.110000,-0.060000,-5.500000,7.545384,5.438033,4.500000,-20.250000
2022-12-08,33,3.877500,SR3_V22,3.195000,SR3_Z29,2.840000,SR3_Z25,2025-12-01,4.920000,SR3_M23,2023-06-01,-68.250000,3.287750,2.890000,2.945000,0.002500,0.110000,0.120000,0.035000,0.106000,-0.055000,5.625000,5.376017,5.601673,-2.000000,-16.625000
2022-12-09,33,3.877500,SR3_V22,3.285000,SR3_Z29,2.915000,SR3_Z25,2025-12-01,4.930000,SR3_M23,2023-06-01,-59.250000,3.349000,2.975000,3.035000,0.000000,0.090000,0.075000,0.010000,0.061250,-0.060000,4.500000,5.653815,4.637501,4.625000,2.750000
2022-12-12,33,3.882500,SR3_V22,3.320000,SR3_Z29,2.965000,SR3_Z25,2025-12-01,4.965000,SR3_M23,2023-06-01,-56.250000,3.400500,3.010000,3.070000,0.005000,0.035000,0.050000,0.035000,0.051500,-0.060000,2.000000,5.258624,4.653080,1.625000,5.250000
2022-12-13,33,3.880000,SR3_V22,3.220000,SR3_Z29,2.860000,SR3_Z25,2025-12-01,4.830000,SR3_H23,2023-03-01,-66.000000,3.265000,2.905000,2.965000,-0.002500,-0.100000,-0.105000,-0.135000,-0.135500,-0.060000,-5.125000,5.290469,4.770985,1.500000,-2.375000
2022-12-14,33,3.877500,SR3_V22,3.220000,SR3_Z29,2.850000,SR3_Z25,2025-12-01,4.830000,SR3_M23,2023-06-01,-65.750000,3.262500,2.900000,2.965000,-0.002500,0.000000,-0.010000,0.000000,-0.002500,-0.065000,-0.125000,4.263764,4.699257,6.875000,1.125000
2022-12-15,33,3.880000,SR3_V22,3.160000,SR3_Z29,2.805000,SR3_H26,2026-03-01,4.875000,SR3_M23,2023-06-01,-72.000000,3.236750,2.845000,2.910000,0.002500,-0.060000,-0.045000,0.045000,-0.025750,-0.065000,-2.875000,3.816699,4.517983,-1.625000,4.500000
2022-12-16,33,3.880000,SR3_V22,3.225000,SR3_Z29,2.825000,SR3_Z25,2025-12-01,4.805000,SR3_H23,2023-03-01,-65.500000,3.238000,2.880000,2.960000,0.000000,0.065000,0.020000,-0.070000,0.001250,-0.080000,3.250000,3.444425,4.530321,-2.875000,4.875000
2022-12-19,33,3.880000,SR3_V22,3.320000,SR3_Z29,2.905000,SR3_Z25,2025-12-01,4.845000,SR3_H23,2023-03-01,-56.000000,3.319500,2.970000,3.045000,0.000000,0.095000,0.080000,0.040000,0.081500,-0.075000,4.750000,4.113051,4.585890,-0.125000,6.125000
2022-12-20,33,3.880000,SR3_V22,3.460000,SR3_Z29,2.990000,SR3_Z25,2025-12-01,4.845000,SR3_H23,2023-03-01,-42.000000,3.402000,3.095000,3.175000,0.000000,0.140000,0.085000,0.000000,0.082500,-0.080000,7.000000,3.924482,4.813713,12.000000,13.875000
2022-12-21,33,3.875000,SR3_V22,3.495000,SR3_Z29,3.015000,SR3_U25,2025-09-01,4.820000,SR3_H23,2023-03-01,-38.000000,3.411500,3.140000,3.215000,-0.005000,0.035000,0.025000,-0.025000,0.009500,-0.075000,1.500000,3.725336,4.624782,13.625000,20.375000
2022-12-22,33,3.880000,SR3_V22,3.470000,SR3_Z29,3.030000,SR3_Z25,2025-12-01,4.855000,SR3_H23,2023-03-01,-41.000000,3.427500,3.130000,3.200000,0.005000,-0.025000,0.015000,0.035000,0.016000,-0.070000,-1.000000,3.054709,4.529014,15.500000,22.875000
2022-12-23,33,3.882500,SR3_V22,3.500000,SR3_Z29,3.115000,SR3_Z25,2025-12-01,4.880000,SR3_H23,2023-03-01,-38.250000,3.491750,3.180000,3.240000,0.002500,0.030000,0.085000,0.025000,0.064250,-0.060000,1.625000,3.120497,4.504799,13.875000,25.375000
2022-12-27,33,3.882500,SR3_V22,3.585000,SR3_Z29,3.210000,SR3_Z25,2025-12-01,4.960000,SR3_M23,2023-06-01,-29.750000,3.582000,3.260000,3.325000,0.000000,0.085000,0.095000,0.080000,0.090250,-0.065000,4.250000,3.048565,4.522168,13.375000,30.500000
2022-12-28,33,3.880000,SR3_V22,3.670000,SR3_Z29,3.245000,SR3_Z25,2025-12-01,4.925000,SR3_M23,2023-06-01,-21.000000,3.615500,3.325000,3.395000,-0.002500,0.085000,0.035000,-0.035000,0.033500,-0.070000,4.125000,2.174784,4.558104,10.500000,32.500000
2022-12-29,33,3.880000,SR3_V22,3.615000,SR3_Z29,3.220000,SR3_Z25,2025-12-01,4.925000,SR3_M23,2023-06-01,-26.500000,3.596500,3.300000,3.360000,0.000000,-0.055000,-0.025000,0.000000,-0.019000,-0.060000,-2.750000,3.101159,4.611467,6.250000,31.250000
2022-12-30,33,3.880000,SR3_V22,3.575000,SR3_Z29,3.180000,SR3_Z25,2025-12-01,4.960000,SR3_M23,2023-06-01,-30.500000,3.577000,3.260000,3.320000,0.000000,-0.040000,-0.040000,0.035000,-0.019500,-0.060000,-2.000000,3.307898,3.941654,5.250000,17.125000
2023-01-03,32,4.222500,SR3_X22,3.505000,SR3_Z29,3.140000,SR3_Z25,2025-12-01,4.960000,SR3_M23,2023-06-01,-71.750000,3.465526,3.215000,3.265000,0.342500,-0.070000,-0.040000,0.000000,-0.111474,-0.050000,13.625000,6.572076,4.795536,17.250000,32.875000
2023-01-04,32,4.222500,SR3_X22,3.405000,SR3_Z29,3.040000,SR3_Z25,2025-12-01,4.970000,SR3_M23,2023-06-01,-81.750000,3.388947,3.110000,3.160000,0.000000,-0.100000,-0.100000,0.010000,-0.076579,-0.050000,-5.000000,7.523609,4.946137,8.000000,22.875000
2023-01-05,32,4.225000,SR3_X22,3.390000,SR3_Z29,3.055000,SR3_Z25,2025-12-01,5.020000,SR3_M23,2023-06-01,-83.500000,3.419211,3.110000,3.160000,0.002500,-0.015000,0.015000,0.050000,0.030264,-0.050000,-0.625000,7.424306,4.753098,3.250000,27.250000
2023-01-06,32,4.222500,SR3_X22,3.235000,SR3_Z29,2.845000,SR3_Z25,2025-12-01,4.935000,SR3_M23,2023-06-01,-98.750000,3.206842,2.925000,2.985000,-0.002500,-0.155000,-0.210000,-0.085000,-0.212369,-0.060000,-7.875000,8.311795,4.958790,-1.875000,24.875000
2023-01-09,32,4.222500,SR3_X22,3.190000,SR3_Z29,2.810000,SR3_Z25,2025-12-01,4.900000,SR3_M23,2023-06-01,-103.250000,3.153158,2.880000,2.935000,0.000000,-0.045000,-0.035000,-0.035000,-0.053684,-0.055000,-2.250000,8.324756,4.904952,-2.125000,17.000000
2023-01-10,32,4.222500,SR3_X22,3.305000,SR3_Z29,2.905000,SR3_Z25,2025-12-01,4.915000,SR3_M23,2023-06-01,-91.750000,3.243947,2.985000,3.045000,0.000000,0.115000,0.095000,0.015000,0.090789,-0.060000,5.750000,5.136420,4.961546,-10.000000,18.250000
2023-01-11,32,4.222500,SR3_X22,3.250000,SR3_Z29,2.840000,SR3_Z25,2025-12-01,4.920000,SR3_M23,2023-06-01,-97.250000,3.182632,2.925000,2.985000,0.000000,-0.055000,-0.065000,0.005000,-0.061315,-0.060000,-2.750000,4.901052,5.020091,-7.750000,13.500000
2023-01-12,32,4.217500,SR3_X22,3.175000,SR3_Z29,2.715000,SR3_Z25,2025-12-01,4.880000,SR3_M23,2023-06-01,-104.250000,3.072632,2.790000,2.860000,-0.005000,-0.075000,-0.125000,-0.040000,-0.110000,-0.070000,-4.000000,4.973681,4.957596,-11.125000,14.625000
2023-01-13,33,4.215000,SR3_X22,3.200000,SR3_Z29,2.770000,SR3_Z25,2025-12-01,4.945000,SR3_J23,2023-04-01,-101.500000,3.231000,2.845000,2.910000,-0.002500,0.025000,0.055000,0.065000,0.158368,-0.065000,1.125000,3.938591,4.954111,-2.125000,15.875000
2023-01-17,33,4.210000,SR3_X22,3.245000,SR3_Z29,2.775000,SR3_Z25,2025-12-01,4.910000,SR3_J23,2023-04-01,-96.500000,3.220500,2.865000,2.940000,-0.005000,0.045000,0.005000,-0.035000,-0.010500,-0.075000,2.000000,3.904725,4.883528,2.125000,20.750000
2023-01-18,33,4.207500,SR3_X22,3.110000,SR3_Z29,2.595000,SR3_Z25,2025-12-01,4.865000,SR3_J23,2023-04-01,-109.750000,3.066250,2.700000,2.775000,-0.002500,-0.135000,-0.180000,-0.045000,-0.154250,-0.075000,-6.875000,3.675723,5.159125,-10.500000,10.625000
2023-01-19,33,4.217500,SR3_X22,3.140000,SR3_Z29,2.640000,SR3_Z25,2025-12-01,4.880000,SR3_J23,2023-04-01,-107.750000,3.111250,2.745000,2.820000,0.010000,0.030000,0.045000,0.015000,0.045000,-0.075000,2.000000,4.059518,5.076759,-5.750000,7.875000
2023-01-20,33,4.217500,SR3_X22,3.230000,SR3_Z29,2.745000,SR3_U25,2025-09-01,4.890000,SR3_M23,2023-06-01,-98.750000,3.200750,2.850000,2.925000,0.000000,0.090000,0.105000,0.010000,0.089500,-0.075000,4.500000,4.337878,4.934318,2.750000,5.375000
2023-01-23,33,4.212500,SR3_X22,3.270000,SR3_Z29,2.810000,SR3_Z25,2025-12-01,4.920000,SR3_M23,2023-06-01,-94.250000,3.259250,2.890000,2.955000,-0.005000,0.040000,0.065000,0.030000,0.058500,-0.065000,1.750000,4.367494,4.937916,3.375000,5.625000
2023-01-24,33,4.205000,SR3_X22,3.195000,SR3_Z29,2.750000,SR3_Z25,2025-12-01,4.905000,SR3_J23,2023-04-01,-101.000000,3.205500,2.820000,2.885000,-0.007500,-0.075000,-0.060000,-0.015000,-0.053750,-0.065000,-4.125000,4.745557,5.029191,-2.750000,2.500000
